metric_item_label,metric_cat_label,metric_item_label_subtitle,metric_cat_item_yaxis_label,geo_label_city,geo_label_state,geo_fips_code,value,date_label,geo_label_proxy_or_real,value_95_ci_low,value_95_ci_high,geo_strata_region,geo_strata_poverty,geo_strata_Population,geo_strata_PopDensity,geo_strata_Segregation,strata_race_label,strata_sex_label,persons_or_years
3.0,0.0,3.0,1.0,28.0,20.0,4865.0,0.0002935759608,2016.0,1.0,0.0002643738827,0.0003252723149,2.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0
7.0,0.0,7.0,1.0,25.0,18.0,4260.0,0.003754479025,2019.0,1.0,0.003608301239,0.003905929473,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
9.0,4.0,0.0,1.0,31.0,1.0,668.0,0.0002616713908,2015.0,1.0,0.0002438001068,0.0002806207802,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
10.0,0.0,8.0,1.0,0.0,20.0,4805.0,0.0001781489286,2018.0,1.0,0.0001164230356,0.0002655894496,2.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0
12.0,4.0,11.0,1.0,7.0,20.0,4819.0,0.0001307326812,2010.0,1.0,9.498147291000001e-05,0.0001795759396,2.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0
12.0,4.0,11.0,1.0,20.0,22.0,5553.0,7.659355340000001e-05,2011.0,1.0,6.409566197e-05,9.125658339999999e-05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
10.0,0.0,8.0,1.0,17.0,1.0,644.0,0.0002540182612,2012.0,1.0,0.0002297674352,0.00028031223239999997,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8.0,2.0,12.0,0.0,29.0,1.0,666.0,0.008146326468,2017.0,1.0,0.006102157536,0.01065559559,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
12.0,4.0,11.0,1.0,8.0,2.0,820.0,9.841750972999999e-05,2011.0,1.0,7.2508431e-05,0.000133796052,3.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0
10.0,0.0,8.0,1.0,3.0,12.0,3712.0,0.00039422945319999994,2011.0,1.0,0.0003258006352,0.00047417367290000003,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
8.0,2.0,12.0,0.0,19.0,19.0,4748.0,0.004245591117,2016.0,1.0,0.002773361074,0.0062207746710000004,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0
4.0,3.0,4.0,1.0,16.0,1.0,643.0,0.00011247697020000001,2019.0,1.0,8.926152925e-05,0.0001405415427,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
10.0,0.0,8.0,1.0,34.0,3.0,1150.0,0.0003250650537,2019.0,1.0,0.0002868952259,0.00036732626019999996,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
9.0,4.0,0.0,1.0,9.0,9.0,2622.0,0.0002833919144,2013.0,1.0,0.0002495555636,0.0003208982692,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
3.0,0.0,3.0,1.0,32.0,21.0,5363.0,0.0002101853687,2013.0,1.0,0.0001610180955,0.0002706054842,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
13.0,3.0,14.0,1.0,26.0,0.0,455.0,9.82449005e-05,2015.0,1.0,8.023516032e-05,0.0001198635985,3.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0
5.0,4.0,5.0,1.0,26.0,0.0,455.0,0.00016135245780000003,2014.0,1.0,0.00014459286649999998,0.0001798604554,3.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0
13.0,3.0,14.0,1.0,15.0,13.0,3240.0,0.0001363503831,2020.0,0.0,9.682774136000001e-05,0.0001881159117,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
7.0,0.0,7.0,1.0,34.0,3.0,1150.0,0.003496789997,2017.0,1.0,0.003318801753,0.0036826550400000002,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0
3.0,0.0,3.0,1.0,31.0,1.0,668.0,0.00021306218770000002,2017.0,1.0,0.0001879164024,0.0002416204892,3.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0
7.0,0.0,7.0,1.0,12.0,20.0,4835.0,0.001446565809,2012.0,1.0,0.0012061695570000002,0.0017245237199999999,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
12.0,4.0,11.0,1.0,17.0,1.0,644.0,4.0380024160000006e-05,2012.0,1.0,3.258121494e-05,4.991160173e-05,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
6.0,1.0,10.0,1.0,19.0,19.0,4748.0,6.231042081e-05,2019.0,1.0,4.4248827320000004e-05,8.578626598e-05,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
13.0,3.0,14.0,1.0,2.0,7.0,2507.0,0.0001071106064,2018.0,1.0,8.733345609000001e-05,0.0001305152327,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,3.0,1.0,10.0,20.0,4824.0,0.0002874151565,2016.0,1.0,0.0002160044154,0.00037794536960000005,2.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0
4.0,3.0,4.0,1.0,23.0,1.0,653.0,0.0003423522881,2014.0,1.0,0.0002594875925,0.0004459401681,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
10.0,0.0,8.0,1.0,25.0,18.0,4260.0,0.00035605413200000003,2019.0,1.0,0.0002536714868,0.0004939121021,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
13.0,3.0,14.0,1.0,30.0,1.0,667.0,0.00011028292069999999,2019.0,1.0,8.117846841000001e-05,0.0001498120781,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0
5.0,4.0,5.0,1.0,30.0,1.0,667.0,3.651024443e-05,2010.0,1.0,2.185197643e-05,5.9555066280000004e-05,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
14.0,1.0,9.0,1.0,9.0,9.0,2622.0,0.0002111741565,2011.0,1.0,0.0001804580619,0.0002460181662,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0
3.0,0.0,3.0,1.0,12.0,20.0,4835.0,0.0003195636989,2016.0,1.0,0.0002752025182,0.0003707440526,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0
2.0,0.0,6.0,1.0,31.0,1.0,668.0,0.001653658612,2019.0,1.0,0.001545693275,0.001767492096,3.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0
4.0,3.0,4.0,1.0,6.0,15.0,3918.0,0.000703236733,2020.0,1.0,0.0006499232493,0.0007600543748,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0
5.0,4.0,5.0,1.0,23.0,1.0,653.0,0.0001323142438,2019.0,1.0,0.0001126530292,0.0001547997763,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
13.0,3.0,14.0,1.0,1.0,8.0,2404.0,0.000152336072,2012.0,1.0,0.0001283969046,0.00017989805409999998,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
9.0,4.0,0.0,1.0,22.0,14.0,3651.0,0.00019512024749999998,2011.0,1.0,0.00018968729929999997,0.00020068159850000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,6.0,1.0,12.0,20.0,4835.0,0.001981324115,2011.0,1.0,0.001887632187,0.002078828891,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
2.0,0.0,6.0,1.0,16.0,1.0,643.0,0.0021665440169999998,2019.0,1.0,0.002013269188,0.002332884268,3.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0
8.0,2.0,12.0,0.0,26.0,0.0,455.0,0.012288786480000001,2014.0,1.0,0.009998929959,0.01457864301,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
5.0,4.0,5.0,1.0,34.0,3.0,1150.0,0.0001260036775,2015.0,1.0,0.0001115551056,0.0001423554496,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,10.0,1.0,3.0,12.0,3712.0,7.097842216e-05,2017.0,1.0,5.473214232e-05,9.1971326e-05,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
5.0,4.0,5.0,1.0,4.0,4.0,1714.0,5.904692045e-05,2012.0,1.0,4.663755928e-05,7.492421295e-05,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
10.0,0.0,8.0,1.0,29.0,1.0,666.0,0.0002703605712,2014.0,1.0,0.00023040692809999999,0.0003156512227,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
5.0,4.0,5.0,1.0,26.0,0.0,455.0,0.00014989430860000002,2013.0,1.0,0.0001340180713,0.00016744216999999999,3.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0
4.0,3.0,4.0,1.0,23.0,1.0,653.0,0.0001073425501,2012.0,1.0,8.357145958000001e-05,0.0001361463601,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
8.0,2.0,12.0,0.0,1.0,8.0,2404.0,0.0040834845739999995,2020.0,1.0,0.002420131756,0.006453666122,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0
10.0,0.0,8.0,1.0,6.0,15.0,3918.0,0.0003357425164,2018.0,1.0,0.0002980598928,0.00037758078570000004,0.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0
9.0,4.0,0.0,1.0,11.0,20.0,4827.0,0.0008867711475,2020.0,1.0,0.0007151410072,0.001106003239,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0
3.0,0.0,3.0,1.0,16.0,1.0,643.0,0.0001988941977,2016.0,1.0,0.0001483451246,0.00026609211649999997,3.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0
14.0,1.0,9.0,1.0,32.0,21.0,5363.0,0.0001299396984,2018.0,1.0,7.680802376e-05,0.00020791723980000002,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
13.0,3.0,14.0,1.0,6.0,15.0,3918.0,0.0001132579582,2015.0,1.0,8.954744171e-05,0.0001417499925,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
3.0,0.0,3.0,1.0,25.0,18.0,4260.0,0.00016760273420000002,2018.0,1.0,0.0001531028968,0.0001833639397,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,2.0,12.0,0.0,29.0,1.0,666.0,0.004561795716,2017.0,1.0,0.003832519988,0.005291071444,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
9.0,4.0,0.0,1.0,12.0,20.0,4835.0,0.001051650176,2020.0,1.0,0.0009588078427000001,0.001153369944,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
4.0,3.0,4.0,1.0,12.0,20.0,4835.0,0.0001191300643,2015.0,1.0,9.643304300000001e-05,0.0001459596318,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
7.0,0.0,7.0,1.0,29.0,1.0,666.0,0.00190618523,2014.0,1.0,0.00166346904,0.0021761629629999998,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
10.0,0.0,8.0,1.0,33.0,0.0,477.0,0.00046860393680000004,2017.0,1.0,0.0004159492221,0.0005284798994,3.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0
10.0,0.0,8.0,1.0,0.0,20.0,4805.0,0.0004756625639,2018.0,1.0,0.0003788638141,0.0005921175211,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
3.0,0.0,3.0,1.0,0.0,20.0,4805.0,0.0001483481726,2017.0,1.0,0.00011778680059999999,0.0001851762562,2.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0
10.0,0.0,8.0,1.0,10.0,20.0,4824.0,0.000268307056,2016.0,1.0,0.0002011807834,0.0003571783174,2.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0
5.0,4.0,5.0,1.0,29.0,1.0,666.0,1.892771754e-05,2016.0,1.0,1.096717126e-05,3.095512571e-05,3.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0
10.0,0.0,8.0,1.0,16.0,1.0,643.0,0.0005845039837,2011.0,1.0,0.00044969681020000005,0.0007556211449,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
4.0,3.0,4.0,1.0,22.0,14.0,3651.0,0.000149233799,2013.0,1.0,0.0001409948509,0.00015793050709999999,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
3.0,0.0,3.0,1.0,0.0,20.0,4805.0,0.00013128498609999998,2015.0,1.0,0.00011034701030000001,0.0001555032007,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3.0,0.0,3.0,1.0,26.0,0.0,455.0,0.0002166060553,2015.0,1.0,0.000197179638,0.000237594142,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
12.0,4.0,11.0,1.0,22.0,14.0,3651.0,1.61191384e-05,2017.0,1.0,1.2155354249999999e-05,2.1112724520000002e-05,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
12.0,4.0,11.0,1.0,12.0,20.0,4835.0,6.974843131e-05,2016.0,1.0,5.51669057e-05,8.828175910000001e-05,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
12.0,4.0,11.0,1.0,9.0,9.0,2622.0,0.0001063183575,2018.0,1.0,9.041341628e-05,0.0001245087397,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
5.0,4.0,5.0,1.0,1.0,8.0,2404.0,0.001339600914,2020.0,1.0,0.001216721219,0.001472721747,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0
4.0,3.0,4.0,1.0,34.0,3.0,1150.0,0.0004566015614,2019.0,1.0,0.0004280209196,0.00048675821290000004,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12.0,4.0,11.0,1.0,13.0,5.0,1836.003,4.5991828369999996e-05,2010.0,1.0,2.261903421e-05,8.636826607e-05,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
11.0,2.0,13.0,1.0,14.0,11.0,2938.0,0.00024316887439999998,2017.0,1.0,0.0001464035472,0.0003797383192,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2.0,0.0,6.0,1.0,7.0,20.0,4819.0,0.001212128077,2011.0,1.0,0.001076452388,0.001361109819,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
2.0,0.0,6.0,1.0,17.0,1.0,644.0,0.002590935202,2020.0,1.0,0.0024843852749999997,0.0027013412090000004,3.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0
5.0,4.0,5.0,1.0,34.0,3.0,1150.0,9.491954536999999e-05,2018.0,1.0,4.7804103849999995e-05,0.0001718716868,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0
14.0,1.0,9.0,1.0,1.0,8.0,2404.0,0.0002459726961,2013.0,1.0,0.0002235062367,0.0002703026584,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,14.0,11.0,2938.0,0.0007792371541,2020.0,1.0,0.0005936912419,0.0010119891370000001,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
12.0,4.0,11.0,1.0,34.0,3.0,1150.0,0.0001183149194,2017.0,1.0,8.809037118e-05,0.0001567289656,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0
10.0,0.0,8.0,1.0,0.0,20.0,4805.0,0.0003129665916,2012.0,1.0,0.0002854755832,0.0003426118161,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
4.0,3.0,4.0,1.0,34.0,3.0,1150.0,0.000691517292,2017.0,1.0,0.0006407375102,0.0007456979137,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
7.0,0.0,7.0,1.0,6.0,15.0,3918.0,0.001423866051,2012.0,1.0,0.0006372435391,0.002771063173,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0
13.0,3.0,14.0,1.0,5.0,15.0,3916.0,0.00015365235070000002,2018.0,1.0,0.00011095760249999999,0.00020916149409999998,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
9.0,4.0,0.0,1.0,28.0,20.0,4865.0,0.0004174376589,2014.0,1.0,0.0003912969824,0.0004450232482,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
10.0,0.0,8.0,1.0,7.0,20.0,4819.0,0.0002345091888,2015.0,1.0,0.0001302969417,0.0004094631322,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4.0,3.0,4.0,1.0,32.0,21.0,5363.0,0.0005036734805,2020.0,1.0,0.0002943474266,0.0008247349781,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
7.0,0.0,7.0,1.0,11.0,20.0,4827.0,0.001864187187,2013.0,1.0,0.00178336796,0.001948259068,2.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0
9.0,4.0,0.0,1.0,0.0,20.0,4805.0,0.0005774592352,2016.0,1.0,0.0005283247307,0.0006307857252,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0
10.0,0.0,8.0,1.0,9.0,9.0,2622.0,0.0006883767808999999,2012.0,1.0,0.0005429790697,0.0008632784096999999,0.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0
8.0,2.0,12.0,0.0,7.0,20.0,4819.0,0.006605170254,2019.0,1.0,0.0061128303390000005,0.007097510169,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,20.0,22.0,5553.0,30.23035497,2010.0,1.0,25.84136734,35.22022682,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
10.0,0.0,8.0,1.0,8.0,2.0,820.0,0.0003183967926,2016.0,1.0,0.0001846336545,0.0005228677244,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
7.0,0.0,7.0,1.0,30.0,1.0,667.0,0.0006144867844000001,2015.0,1.0,0.0005642749792,0.0006693937764000001,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
7.0,0.0,7.0,1.0,28.0,20.0,4865.0,0.0025509952709999997,2013.0,1.0,0.002470740007,0.0026333241329999997,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
4.0,3.0,4.0,1.0,6.0,15.0,3918.0,0.0003221345711,2011.0,1.0,0.0002812137778,0.00036846957879999997,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0
4.0,3.0,4.0,1.0,5.0,15.0,3916.0,0.0006611179459000001,2016.0,1.0,0.0006139967204,0.0007113400045999999,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
12.0,4.0,11.0,1.0,18.0,6.0,2148.006,0.0001160897471,2010.0,0.0,9.631071992e-05,0.0001391261157,2.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0
2.0,0.0,6.0,1.0,16.0,1.0,643.0,0.004681825986,2013.0,1.0,0.003969827287,0.005538707892,3.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0
10.0,0.0,8.0,1.0,11.0,20.0,4827.0,0.0003124884427,2012.0,1.0,0.0001999761952,0.0004733636432,2.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0
14.0,1.0,9.0,1.0,3.0,12.0,3712.0,0.0001279266013,2010.0,1.0,0.0001078798439,0.000150983114,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
4.0,3.0,4.0,1.0,34.0,3.0,1150.0,0.000408854221,2018.0,1.0,0.0003817209667,0.0004375820165,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,3.0,1.0,30.0,1.0,667.0,8.262388984e-05,2015.0,1.0,6.0639016190000004e-05,0.00011068751230000001,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0
7.0,0.0,7.0,1.0,16.0,1.0,643.0,0.003703860111,2018.0,1.0,0.003226960582,0.004242437716,3.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0
13.0,3.0,14.0,1.0,1.0,8.0,2404.0,0.0005248707212,2015.0,1.0,0.0004839708479,0.0005687160705,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
9.0,4.0,0.0,1.0,28.0,20.0,4865.0,0.000562594584,2011.0,1.0,0.000521516258,0.0006068340724000001,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0
3.0,0.0,3.0,1.0,10.0,20.0,4824.0,0.0002868034274,2010.0,1.0,0.0002431187056,0.0003364476414,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0
6.0,1.0,10.0,1.0,13.0,5.0,1836.003,9.98074318e-06,2019.0,1.0,5.2075423399999995e-06,1.769769026e-05,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
6.0,1.0,10.0,1.0,12.0,20.0,4835.0,9.459805095e-05,2010.0,1.0,8.525301121e-05,0.0001048585767,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,6.0,1.0,4.0,4.0,1714.0,0.001829889258,2017.0,1.0,0.001637364659,0.002040691948,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
7.0,0.0,7.0,1.0,7.0,20.0,4819.0,0.0013394111280000001,2017.0,1.0,0.0012881279079999999,0.0013923445709999999,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,3.0,4.0,1.0,12.0,20.0,4835.0,0.0001458629605,2011.0,1.0,0.0001328122095,0.000160207491,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
6.0,1.0,10.0,1.0,22.0,14.0,3651.0,5.5666481169999995e-05,2019.0,1.0,4.788915662e-05,6.460137161e-05,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
9.0,4.0,0.0,1.0,8.0,2.0,820.0,0.0009130660093999999,2020.0,1.0,0.0007542778149,0.001099717934,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
7.0,0.0,7.0,1.0,23.0,1.0,653.0,0.00140327213,2020.0,1.0,0.00114958007,0.0017140257579999999,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0
2.0,0.0,6.0,1.0,6.0,15.0,3918.0,0.002552074481,2020.0,1.0,0.0023982191929999997,0.002714348964,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0
14.0,1.0,9.0,1.0,22.0,14.0,3651.0,0.0001346091596,2017.0,1.0,0.00011856684639999999,0.0001524673901,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,0.0,6.0,1.0,10.0,20.0,4824.0,0.001466369921,2012.0,1.0,0.001385637235,0.001550878147,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0
9.0,4.0,0.0,1.0,27.0,17.0,4159.0,0.0005550614422999999,2020.0,1.0,0.0005092111029,0.0006052232809,3.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0
4.0,3.0,4.0,1.0,32.0,21.0,5363.0,0.0001703784699,2011.0,1.0,8.319311913e-05,0.0003118312351,3.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0
4.0,3.0,4.0,1.0,9.0,9.0,2622.0,0.0003427715007,2018.0,1.0,0.0002203273945,0.0005149784147999999,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0
9.0,4.0,0.0,1.0,25.0,18.0,4260.0,0.0002799881674,2012.0,1.0,0.0002492022267,0.0003138525338,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
2.0,0.0,6.0,1.0,29.0,1.0,666.0,0.001921351469,2019.0,1.0,0.001867228334,0.001977145048,3.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0
12.0,4.0,11.0,1.0,11.0,20.0,4827.0,0.0001466031117,2018.0,1.0,0.0001142707878,0.00018761845139999997,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
13.0,3.0,14.0,1.0,5.0,15.0,3916.0,4.1239236909999996e-05,2010.0,1.0,2.0524076450000002e-05,7.479147505e-05,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
2.0,0.0,6.0,1.0,14.0,11.0,2938.0,0.002546818662,2012.0,1.0,0.002387199305,0.0027159729629999997,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0
4.0,3.0,4.0,1.0,2.0,7.0,2507.0,0.0003675570755,2020.0,1.0,0.0002973426249,0.0004505441114,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
3.0,0.0,3.0,1.0,18.0,6.0,2148.006,0.0004550046642,2010.0,0.0,0.00035113884560000004,0.0005820105322,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
4.0,3.0,4.0,1.0,19.0,19.0,4748.0,0.0003513927772,2013.0,1.0,0.0003025632231,0.0004069268133,2.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0
14.0,1.0,9.0,1.0,10.0,20.0,4824.0,0.0001218233259,2015.0,1.0,9.852927356e-05,0.000149215545,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0
6.0,1.0,10.0,1.0,17.0,1.0,644.0,1.667533761e-05,2019.0,1.0,8.48550928e-06,2.982431552e-05,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
7.0,0.0,7.0,1.0,18.0,6.0,2148.006,0.0007482239883,2011.0,0.0,0.0004200554733,0.001251213468,2.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0
2.0,0.0,6.0,1.0,31.0,1.0,668.0,0.001448960199,2011.0,1.0,0.001324268242,0.0015827793600000002,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0
2.0,0.0,6.0,1.0,28.0,20.0,4865.0,0.002370587432,2016.0,1.0,0.002270407435,0.002475612042,2.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0
9.0,4.0,0.0,1.0,24.0,16.0,4055.0,0.00044724643909999995,2017.0,1.0,0.0002729806992,0.0007199893179999999,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
5.0,4.0,5.0,1.0,20.0,22.0,5553.0,0.0002674771446,2012.0,1.0,0.0002304868637,0.000311337083,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
2.0,0.0,6.0,1.0,13.0,5.0,1836.003,0.003021807307,2013.0,1.0,0.0028737633469999996,0.003176142161,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
9.0,4.0,0.0,1.0,2.0,7.0,2507.0,7.987007903e-05,2013.0,1.0,4.110334734e-05,0.0001511761805,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
7.0,0.0,7.0,1.0,17.0,1.0,644.0,0.0030544007499999997,2017.0,1.0,0.002957824719,0.0031539576679999997,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
7.0,0.0,7.0,1.0,9.0,9.0,2622.0,0.0018240334480000002,2017.0,1.0,0.0015989808089999999,0.002079289518,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0
10.0,0.0,8.0,1.0,11.0,20.0,4827.0,0.0008845355917999999,2010.0,1.0,0.0006825122515,0.0011389472449999999,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0
12.0,4.0,11.0,1.0,20.0,22.0,5553.0,0.0003015838086,2015.0,1.0,0.0002410913532,0.0003741924847,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0
2.0,0.0,6.0,1.0,8.0,2.0,820.0,0.0030085415019999997,2019.0,1.0,0.002771495995,0.003262280788,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
4.0,3.0,4.0,1.0,2.0,7.0,2507.0,9.335865800000001e-05,2011.0,1.0,6.164589986e-05,0.0001394688522,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
10.0,0.0,8.0,1.0,34.0,3.0,1150.0,0.0004082926185,2012.0,1.0,0.0003789113558,0.0004394732339,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,1.0,9.0,1.0,7.0,20.0,4819.0,0.0001249527531,2011.0,1.0,9.363221477e-05,0.0001639621029,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
5.0,4.0,5.0,1.0,30.0,1.0,667.0,0.0007681147002999999,2010.0,1.0,0.0005546196553,0.001044821876,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
